id,latitude,longitude,ny,wholesaler_distributor,harvester_processor,secondary_processor,auction,harvester_processor_scale,secondary_processor_scale,auction_scale,max_inv,lrfs_business,mwbe,sold_to_nyc,nys_product_purchased,sold_to_NYC,organic
10275,40.740413305653,-73.929507619049,1,0,0,1,0,0,0,0,0,0,0,0,0,NA,0
10276,43.165784019336,-77.566697092367,1,0,0,1,0,0,0,0,0,0,0,0,0,NA,0
10277,40.784505134885,-73.838619668545,1,0,0,1,0,0,0,0,0,0,0,0,0,NA,0
10278,40.716038216464,-73.416024736591993,1,0,0,1,0,0,0,0,0,0,0,0,0,NA,0
10279,40.725919338314,-73.45328690277,1,0,0,1,0,0,0,0,0,0,0,0,0,NA,0
10280,41.073234039369,-73.814144008552,1,0,0,1,0,0,0,0,0,0,0,0,0,NA,0
10281,42.874186378765,-78.871464458997,1,0,0,1,0,0,0,0,0,0,0,0,0,NA,0
10282,40.676552861968,-73.913764191344,1,0,0,1,0,0,0,0,0,0,0,0,0,NA,0
10283,40.654351854346,-74.01342744627,1,0,0,1,0,0,0,0,0,0,0,0,0,NA,0
10284,40.751421587042,-73.603612544616,1,0,0,1,0,0,0,0,0,0,0,0,0,NA,0
10285,40.769606078833,-73.904753751219,1,0,0,1,0,0,0,0,0,0,0,0,0,NA,0
10286,43.072037528383,-77.940780675992,1,0,0,1,0,0,0,0,0,0,0,0,0,NA,0
10287,40.69157676531,-73.984443490356,1,0,0,1,0,0,0,0,0,0,0,0,0,NA,0
10288,42.331926483995,-79.579728562665,1,0,0,1,0,0,0,0,0,0,0,0,0,NA,0
10289,NA,NA,1,0,0,1,0,0,0,0,0,0,0,0,0,NA,0
10290,42.553508876173,-77.035010100872,1,0,1,1,0,0,0,0,0,0,0,0,0,NA,0
10291,40.806204912953,-73.871041997208,1,0,0,1,0,0,0,0,0,0,0,0,0,NA,0
10292,40.670296422307,-73.995470068039,1,0,0,1,0,0,0,0,0,0,0,0,0,NA,0
10293,NA,NA,1,0,0,1,0,0,0,0,0,0,0,0,0,NA,0
10294,40.741947802706,-73.638710307861,1,0,0,1,0,0,0,0,0,0,0,0,0,NA,0
10295,44.860711739671,-74.789785865681,1,0,1,1,0,0,0,0,0,0,0,0,0,NA,0
10296,42.653707523286,-75.049361909391,1,0,1,1,0,0,0,0,0,0,0,0,0,NA,0
10297,40.699339340399,-73.953435160491,1,0,0,1,0,0,0,0,0,0,0,0,0,NA,0
10298,40.707857052875,-73.938481044297,1,0,0,1,0,0,0,0,0,0,0,0,0,NA,0
10299,40.917937228091,-73.845158917424,1,0,0,1,0,0,0,0,0,0,0,0,0,NA,0
10300,42.796856853993,-78.799646973604,1,0,0,1,0,0,0,0,0,0,0,0,0,NA,0
10301,40.776916860238,-73.900993157845,1,0,0,1,0,0,0,0,0,0,0,0,0,NA,0
10302,40.802789445898,-72.948956303944,1,0,0,1,0,0,0,0,0,0,0,0,0,NA,0
10303,40.707506728489,-73.875792578055,1,0,0,1,0,0,0,0,0,0,0,0,0,NA,0
10304,NA,NA,1,0,0,1,0,0,0,0,0,0,0,0,0,NA,0
10305,42.191327434672,-76.117897289526,1,0,1,1,0,0,0,0,0,0,0,0,0,NA,0
10306,40.71642807779,-73.949674098375,1,0,0,1,0,0,0,0,0,0,0,0,0,NA,0
10307,40.710248905413,-73.935083363476,1,0,0,1,0,0,0,0,0,0,0,0,0,NA,0
10308,42.748758379794,-74.045159703306,1,0,0,1,0,0,0,0,0,0,0,0,0,NA,0
10309,40.726468658338,-73.935985862022,1,0,0,1,0,0,0,0,0,0,0,0,0,NA,0
10310,40.740199224045,-73.93344620091,1,0,0,1,0,0,0,0,0,0,0,0,0,NA,0
10311,40.741915572775,-73.926139747369,1,0,0,1,0,0,0,0,0,0,0,0,0,NA,0
10312,40.741847389365,-73.9302711571,1,0,0,1,0,0,0,0,0,0,0,0,0,NA,0
10313,42.700064295769,-78.130265749386,1,0,1,1,0,0,0,0,0,0,0,0,0,NA,0
10314,NA,NA,1,0,0,1,0,0,0,0,0,0,0,0,0,NA,0
10315,NA,NA,1,0,0,1,0,0,0,0,0,0,0,0,0,NA,0
10316,40.717838124821,-73.918006252148,1,0,0,1,0,0,0,0,0,0,0,0,0,NA,0
10317,40.679196292891,-74.010840381304,1,0,0,1,0,0,0,0,0,0,0,0,0,NA,0
10318,42.79863291276,-73.953207420536,1,0,0,1,0,0,0,0,0,0,0,0,0,NA,0
10319,NA,NA,1,0,0,1,0,0,0,0,0,0,0,0,0,NA,0
10320,42.562132413635,-77.706730585317,1,0,0,1,0,0,0,0,0,0,0,0,0,NA,0
10321,40.647141229419,-74.022635037924,1,0,0,1,0,0,0,0,0,0,0,0,0,NA,0
10322,42.466426173393,-77.751639592776,1,0,1,1,0,0,0,0,0,0,0,0,0,NA,0
10323,43.16396711832,-77.625638287888,1,0,0,1,0,0,0,0,0,0,0,0,0,NA,0
10324,40.721016038179,-73.425408823944,1,1,0,0,0,0,0,0,0,0,1,0,0,NA,1
10325,40.741699011248,-73.359750347162,1,1,0,0,0,0,0,0,0,0,1,0,0,NA,1
10326,41.387744515189,-73.732665704696,1,1,0,0,0,0,0,0,0,0,1,0,0,NA,1
10327,43.166316964309,-74.998463072863,1,1,0,0,0,0,0,0,0,0,1,0,0,NA,1
10328,40.694388190795,-73.954303924443,1,1,0,0,0,0,0,0,0,0,1,0,0,NA,1
10329,42.805176850585,-73.928413918907,1,1,0,0,0,0,0,0,0,0,1,0,0,NA,1
10330,40.803511886407,-73.520050353016,1,1,0,0,0,0,0,0,0,0,1,0,0,NA,1
10331,43.021322981704,-78.990168325929,1,1,0,0,0,0,0,0,0,0,1,0,0,NA,1
10332,40.676189347636,-73.718083617937,1,1,0,0,0,0,0,0,0,0,1,0,0,NA,1
10333,43.089167523287,-75.256509327551,1,1,0,0,0,0,0,0,0,0,1,0,0,NA,1
10334,40.685069222452,-74.005225608129,1,1,0,0,0,0,0,0,0,0,1,0,0,NA,1
10335,40.811141428489,-73.118285101745,1,1,0,0,0,0,0,0,0,0,1,0,0,NA,1
10336,40.577759679064,-74.092964792695,1,1,0,0,0,0,0,0,0,0,1,0,0,NA,1
10337,40.662956078943,-73.685391316511,1,1,0,0,0,0,0,0,0,0,1,0,0,NA,1
10338,40.676762707407,-73.80948465264,1,1,0,0,0,0,0,0,0,0,1,0,0,NA,1
10339,43.104031452693,-77.632454406346,1,1,0,0,0,0,0,0,0,0,1,0,0,NA,1
10340,40.655358768556,-73.918931932783,1,1,0,0,0,0,0,0,0,0,1,0,0,NA,1
10341,43.116620041125,-77.498160874785,1,1,0,0,0,0,0,0,0,0,1,0,0,NA,1
10342,43.110946157587,-76.141618316696,1,1,0,0,0,0,0,0,0,0,1,0,0,NA,1
10343,41.071848939494,-73.813794616832,1,1,0,0,0,0,0,0,0,0,1,0,0,NA,1
10344,40.609741539826,-73.733204887738,1,1,0,0,0,0,0,0,0,0,1,0,0,NA,1
10345,40.916045981005,-73.770270978116,1,1,0,0,0,0,0,0,0,0,1,0,0,NA,1
10346,42.749221800488,-78.622147075873,1,1,0,0,0,0,0,0,0,0,1,0,0,NA,1
10347,42.658012214803,-73.749285082151,1,1,0,0,0,0,0,0,0,0,1,0,0,NA,1
10348,40.829394583419,-73.944653559057,1,1,0,0,0,0,0,0,0,0,1,0,0,NA,1
10349,42.703270123756,-73.715347786704,1,1,0,0,0,0,0,0,0,0,1,0,0,NA,1
10350,40.669650783678,-73.826266778095,1,1,0,0,0,0,0,0,0,0,1,0,0,NA,1
10351,42.707081673728,-73.710953154805,1,1,0,0,0,0,0,0,0,0,1,0,0,NA,1
10352,40.760383034119,-73.983698707635,1,1,0,0,0,0,0,0,0,0,1,0,0,NA,1
10353,42.858069291712,-78.715336974005,1,1,0,0,0,0,0,0,0,0,1,0,0,NA,1
10354,43.172323465504,-77.720302816151,1,1,0,0,0,0,0,0,0,0,1,0,0,NA,1
10355,43.101100005563,-78.909350734579,1,1,0,0,0,0,0,0,0,0,1,0,0,NA,1
10356,40.803119832957,-73.906391109902,1,1,0,0,0,0,0,0,0,0,1,0,0,NA,1
10357,40.78299279677,-73.794601601067,1,1,0,0,0,0,0,0,0,0,1,0,0,NA,1
10358,43.014249782948,-76.159272115875,1,1,0,0,0,0,0,0,0,0,1,0,0,NA,1
10359,40.666286679575,-73.779433704452,1,1,0,0,0,0,0,0,0,0,1,0,0,NA,1
10360,40.911780289638,-73.833714239364,1,1,0,0,0,0,0,0,0,0,1,0,0,NA,1
10361,40.956354672835,-73.841960062355,1,1,0,0,0,0,0,0,0,0,1,0,0,NA,1
10362,40.697733291143,-73.802382962959,1,1,0,0,0,0,0,0,0,0,1,0,0,NA,1
10363,42.981969191527,-78.906814452354,1,1,0,0,0,0,0,0,0,0,1,0,0,NA,1
10364,43.017000819034,-78.179689499873,1,1,0,0,0,0,0,0,0,0,1,0,0,NA,1
10365,41.053924570786,-73.798524368403,1,1,0,0,0,0,0,0,0,0,1,0,0,NA,1
10366,40.669381572482,-73.746647369603,1,1,0,0,0,0,0,0,0,0,1,0,0,NA,1
10367,NA,NA,1,1,0,0,0,0,0,0,0,0,1,0,0,NA,1
10368,40.691822692072,-73.98443143511,1,1,0,0,0,0,0,0,0,0,1,0,0,NA,1
10369,40.64560910055,-74.092115953831,1,1,0,0,0,0,0,0,0,0,1,0,0,NA,1
10370,40.561220443171,-74.181543974579,1,1,0,0,0,0,0,0,0,0,1,0,0,NA,1
10371,40.78783508973,-73.96755119295,1,1,0,0,0,0,0,0,0,0,1,0,0,NA,1
10372,41.331768397006,-73.875245585668,1,1,0,0,0,0,0,0,0,0,1,0,0,NA,1
10373,40.783334240227,-73.011175858003,1,1,0,0,0,0,0,0,0,0,1,0,0,NA,1
10374,42.699985088744,-73.681250372939,1,1,0,0,0,0,0,0,0,0,1,0,0,NA,1
10375,42.95874081044,-78.86519109693,1,1,0,0,0,0,0,0,0,0,1,0,0,NA,1
10376,NA,NA,1,1,0,0,0,0,0,0,0,0,1,0,0,NA,1
10377,40.801150999699,-73.913918171687,1,1,0,0,0,0,0,0,0,0,1,0,0,NA,1
10378,40.763245088932,-73.967527856532,1,1,0,0,0,0,0,0,0,0,1,0,0,NA,1
10379,40.719974485038,-73.937828948474,1,1,0,0,0,0,0,0,0,0,1,0,0,NA,1
10380,40.719854976238,-73.939206167772,1,1,0,0,0,0,0,0,0,0,1,0,0,NA,1
10381,40.739748662116,-73.671500561484,1,1,0,0,0,0,0,0,0,0,1,0,0,NA,1
10382,42.807650793846,-73.912149706282,1,1,0,0,0,0,0,0,0,0,1,0,0,NA,1
10383,40.694987816302,-73.689812866418,1,1,0,0,0,0,0,0,0,0,1,0,0,NA,1
10384,40.769048928411,-72.963736525256,1,1,0,0,0,0,0,0,0,0,1,0,0,NA,1
10385,43.356164484067,-77.992440279678,1,1,0,0,0,0,0,0,0,0,1,0,0,NA,1
10386,40.750711516895,-73.493563115087,1,1,0,0,0,0,0,0,0,0,1,0,0,NA,1
10387,40.910629873854,-73.850964913706,1,1,0,0,0,0,0,0,0,0,1,0,0,NA,1
10388,40.642697956979,-73.932418821847,1,1,0,0,0,0,0,0,0,0,1,0,0,NA,1
10389,40.783283928787,-73.559560994617,1,1,0,0,0,0,0,0,0,0,1,0,0,NA,1
10390,43.017811467427,-77.667620292909,1,1,0,0,0,0,0,0,0,0,1,0,0,NA,1
10391,43.125230804111,-76.091870880081,1,1,0,0,0,0,0,0,0,0,1,0,0,NA,1
10392,41.297333106698,-73.905730273668,1,1,0,0,0,0,0,0,0,0,1,0,0,NA,1
10393,40.707013028748,-73.670588576806,1,1,0,0,0,0,0,0,0,0,1,0,0,NA,1
10394,40.819642905556,-73.879815229581,1,1,0,0,0,0,0,0,0,0,1,0,0,NA,1
10395,43.164714544512,-77.657084502586,1,1,0,0,0,0,0,0,0,0,1,0,0,NA,1
10396,40.632435733541,-74.1168690244,1,1,0,0,0,0,0,0,0,0,1,0,0,NA,1
10397,41.533833408517,-74.034608256112,1,1,0,0,0,0,0,0,0,0,1,0,0,NA,1
10398,41.081964330217,-73.948447120892,1,1,0,0,0,0,0,0,0,0,1,0,0,NA,1
10399,43.005449582367,-73.857638213935,1,1,0,0,0,0,0,0,0,0,1,0,0,NA,1
10400,43.042273011697,-76.089915622665,1,1,0,0,0,0,0,0,0,0,1,0,0,NA,1
10401,40.946979547273,-72.977619372684,1,1,0,0,0,0,0,0,0,0,1,0,0,NA,1
10402,42.650471186988,-78.550436082837,1,1,0,0,0,0,0,0,0,0,1,0,0,NA,1
10403,40.838667191227,-73.92100989946,1,1,0,0,0,0,0,0,0,0,1,0,0,NA,1
10404,40.731446895489,-73.935033179016,1,1,0,0,0,0,0,0,0,0,1,0,0,NA,1
10405,42.975951139911,-76.144706077128,1,1,0,0,0,0,0,0,0,0,1,0,0,NA,1
10406,42.926389038545,-74.172107118971,1,1,0,0,0,0,0,0,0,0,0,0,1,1,1
10407,40.651956516369,-73.904542962984,1,1,0,0,0,0,0,0,0,0,0,0,1,1,1
10408,NA,NA,1,1,0,0,0,0,0,0,0,0,0,0,1,1,1
10409,42.796856853993,-78.799646973604,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1
10410,NA,NA,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1
10411,42.864369602618,-78.756705097355,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1
10412,42.897094854382,-73.787356390169,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1
10413,43.301148013183,-73.636974841688,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1
10414,43.117716339204,-77.658326813903,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1
10415,43.164736018707,-77.665436734421,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1
10416,42.864369602618,-78.756705097355,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1
10417,42.897094854382,-73.787356390169,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1
10418,42.864369602618,-78.756705097355,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1
10419,42.922848809841,-78.706800774895,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1
10420,42.864369602618,-78.756705097355,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1
10421,NA,NA,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1
10422,40.759661856187,-73.933468440006,1,1,0,0,0,0,0,0,0,0,0,0,1,1,1
10423,40.78953863758,-73.495073798886,1,1,0,0,0,0,0,0,0,0,0,0,1,1,1
10424,40.647527775637,-73.929854008088,1,1,0,0,0,0,0,0,0,0,0,0,1,1,1
10425,40.806204912953,-73.871041997208,1,1,0,0,0,0,0,0,0,0,0,0,1,1,1
10426,40.854475242044,-73.841913880387,1,1,0,0,0,0,0,0,0,0,0,0,1,1,1
10427,41.095607544632,-74.048260736353,1,1,0,0,0,0,0,0,0,0,0,0,1,1,1
10428,NA,NA,1,1,0,0,0,0,0,0,0,0,0,0,1,1,1
10429,40.615840253064,-74.004799498969,1,1,0,0,0,0,0,0,0,0,0,0,1,1,1
10430,40.604704906846,-73.96713404652,1,1,0,0,0,0,0,0,0,0,0,0,1,1,1
10431,40.813726706776,-73.943825773536,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1
