company_name,street_address,city,state,zip_code,ny,wholesaler_distributor,harvester_processor,secondary_processor,auction,harvester_processor_scale,secondary_processor_scale,auction_scale,max_inv,lrfs_business,mwbe,sold_to_nyc,nys_product_purchased,sold_to_NYC,organic,address,latitude,longitude
"DORAN TRUCKING COMPANY & SITE DEVELOPMENT, INC.",2520 CAYUGA ST,NIAGARA FALLS,NY,14304,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,"2520 CAYUGA ST, NIAGARA FALLS, NY 14304",43.101100005563,-78.909350734579
DUFOUR PASTRY KITCHENS INC.,251 LOCUST AVE,BRONX,NY,10454,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,"251 LOCUST AVE, BRONX, NY 10454",40.803119832957,-73.906391109902
"E.A.T. W/ CULINARY PROFESSIONALS, INC.",1650 UTOPIA PKWY,WHITESTONE,NY,11357,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,"1650 UTOPIA PKWY, WHITESTONE, NY 11357",40.78299279677,-73.794601601067
EASE TRUCKING LLC,109 GRIFFIN ST,SYRACUSE,NY,13207,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,"109 GRIFFIN ST, SYRACUSE, NY 13207",43.014249782948,-76.159272115875
EMPIRE STATE BASICS LLC,15711 ROCKAWAY BLVD # 210,JAMAICA,NY,11434,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,"15711 ROCKAWAY BLVD # 210, JAMAICA, NY 11434",40.666286679575,-73.779433704452
EMPIRE STATE TRUCKING INC.,63 E 1ST ST,MOUNT VERNON,NY,10550,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,"63 E 1ST ST, MOUNT VERNON, NY 10550",40.911780289638,-73.833714239364
"EXCELSIOR LTL, LLC",1 SADORE LN APT 4K,YONKERS,NY,10710,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,"1 SADORE LN APT 4K, YONKERS, NY 10710",40.956354672835,-73.841960062355
FELICIFIC INC.,10416 150TH ST,JAMAICA,NY,11435,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,"10416 150TH ST, JAMAICA, NY 11435",40.697733291143,-73.802382962959
"FOXY DELIVERY SERVICE, INC.",256 TWO MILE CREEK RD,TONAWANDA,NY,14150,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,"256 TWO MILE CREEK RD, TONAWANDA, NY 14150",42.981969191527,-78.906814452354
"FREIGHTLINER & WESTERN STAR OF BATAVIA, LLC.",8190 STATE STREET RD,BATAVIA,NY,14020,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,"8190 STATE STREET RD, BATAVIA, NY 14020",43.017000819034,-78.179689499873
GOLDEN KRUST CARIBBEAN BAKERY INC.,399 KNOLLWOOD RD STE 115,WHITE PLAINS,NY,10603,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,"399 KNOLLWOOD RD STE 115, WHITE PLAINS, NY 10603",41.053924570786,-73.798524368403
"HNS ENTERPRISE, INC.",13939 228TH ST,LAURELTON,NY,11413,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,"13939 228TH ST, LAURELTON, NY 11413",40.669381572482,-73.746647369603
"HOME TOWN HAULING & RECYCLING, LLC",1074 COUNTY HIGHWAY 36,WORCESTER,NY,12197,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,"1074 COUNTY HIGHWAY 36, WORCESTER, NY 12197",42.647845331881,-74.792416894246
INTIVITY INC.,214 DUFFIELD ST APT 38E,BROOKLYN,NY,11201,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,"214 DUFFIELD ST APT 38E, BROOKLYN, NY 11201",40.691822692072,-73.98443143511
INUMIDUN INTERNATIONAL INC.,600 RICHMOND TER,STATEN ISLAND,NY,10301,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,"600 RICHMOND TER, STATEN ISLAND, NY 10301",40.64560910055,-74.092115953831
J2T ENTERPRISE LLC,100 GARY ST,STATEN ISLAND,NY,10312,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,"100 GARY ST, STATEN ISLAND, NY 10312",40.561220443171,-74.181543974579
"JAMSHIDI GROUP, LLC",2 W 90TH ST APT 4C,NEW YORK,NY,10024,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,"2 W 90TH ST APT 4C, NEW YORK, NY 10024",40.78783508973,-73.96755119295
JFY HAULING INC,1208 OREGON RD,CORTLANDT MANOR,NY,10567,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,"1208 OREGON RD, CORTLANDT MANOR, NY 10567",41.331768397006,-73.875245585668
JMM TRANSPORTATION CORP,21 HERBERT CIR,PATCHOGUE,NY,11772,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,"21 HERBERT CIR, PATCHOGUE, NY 11772",40.783334240227,-73.011175858003
JOEY TRANSPORTATION LLC,124 SHERMAN AVE,TROY,NY,12180,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,"124 SHERMAN AVE, TROY, NY 12180",42.699985088744,-73.681250372939
KIPER MOVING AND TRANSPORTATION LIMITED LIABILITY COMPANY,1279 KENMORE AVE,BUFFALO,NY,14217,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,"1279 KENMORE AVE, BUFFALO, NY 14217",42.95874081044,-78.86519109693
MARJORIE MC KEOWN,5617 ROUTE 380,SINCLAIRVILLE,NY,14782,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,"5617 ROUTE 380, SINCLAIRVILLE, NY 14782",42.245209967832,-79.315825607309
"MILLER DRUCK SPECIALTY CONTRACTING, INC.",765 E 133RD ST,BRONX,NY,10454,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,"765 E 133RD ST, BRONX, NY 10454",40.801150999699,-73.913918171687
"MRI USA, INC.",770 LEXINGTON AVE FL 11,NEW YORK,NY,10065,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,"770 LEXINGTON AVE FL 11, NEW YORK, NY 10065",40.763245088932,-73.967527856532
"NEW YUNG WAH TRADING, LLC",465 MORGAN AVE,BROOKLYN,NY,11222,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,"465 MORGAN AVE, BROOKLYN, NY 11222",40.719974485038,-73.937828948474
"NEW YUNG WAH TRADING, LLC",311 RICHARDSON ST,BROOKLYN,NY,11222,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,"311 RICHARDSON ST, BROOKLYN, NY 11222",40.719854976238,-73.939206167772
ONLINE MR INC.,86 DENTON AVE,NEW HYDE PARK,NY,11040,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,"86 DENTON AVE, NEW HYDE PARK, NY 11040",40.739748662116,-73.671500561484
PANOPLY FOODS CORP.,1512 UNION ST,SCHENECTADY,NY,12309,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,"1512 UNION ST, SCHENECTADY, NY 12309",42.807650793846,-73.912149706282
PARCE TRUCKING INC,1315 C ST,ELMONT,NY,11003,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,"1315 C ST, ELMONT, NY 11003",40.694987816302,-73.689812866418
PATCHOGUE TRUCK & EQUIPMENT CORP.,375 N DUNTON AVE UNIT A,EAST PATCHOGUE,NY,11772,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,"375 N DUNTON AVE UNIT A, EAST PATCHOGUE, NY 11772",40.769048928411,-72.963736525256
"PDS CONSTRUCTION, INC.",700 COOK RD,HAMLIN,NY,14464,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,"700 COOK RD, HAMLIN, NY 14464",43.356164484067,-77.992440279678
PHANTOM CARTING INC.,170 13TH ST,BETHPAGE,NY,11714,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,"170 13TH ST, BETHPAGE, NY 11714",40.750711516895,-73.493563115087
"PJP INSTALLERS, INC.",150 S MACQUESTEN PKWY,MOUNT VERNON,NY,10550,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,"150 S MACQUESTEN PKWY, MOUNT VERNON, NY 10550",40.910629873854,-73.850964913706
"PRESSLEY, PLLC",1232 SCHENECTADY AVE,BROOKLYN,NY,11203,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,"1232 SCHENECTADY AVE, BROOKLYN, NY 11203",40.642697956979,-73.932418821847
"REPAVE, INC.",67 HUNT DR,JERICHO,NY,11753,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,"67 HUNT DR, JERICHO, NY 11753",40.783283928787,-73.559560994617
RICCELLI TRUCKING INC,6800 W HENRIETTA RD,RUSH,NY,14543,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,"6800 W HENRIETTA RD, RUSH, NY 14543",43.017811467427,-77.667620292909
"RICCELLI TRUCKING, INC.",6201 E TAFT RD,NORTH SYRACUSE,NY,13212,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,"6201 E TAFT RD, NORTH SYRACUSE, NY 13212",43.125230804111,-76.091870880081
RJ TURNER LLC,1742 WESTCHESTER AVE,PEEKSKILL,NY,10566,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,"1742 WESTCHESTER AVE, PEEKSKILL, NY 10566",41.297333106698,-73.905730273668
"ROAD FLEX COURIER, LLC",828 HEMPSTEAD TPKE,FRANKLIN SQUARE,NY,11010,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,"828 HEMPSTEAD TPKE, FRANKLIN SQUARE, NY 11010",40.707013028748,-73.670588576806
"ROSE STAR TRANSPORTATION, LLC",820 COLGATE AVE APT 17H,BRONX,NY,10473,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,"820 COLGATE AVE APT 17H, BRONX, NY 10473",40.819642905556,-73.879815229581
"SC RUSSELL TRUCKING, INC.",275 WETMORE PARK,ROCHESTER,NY,14606,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,"275 WETMORE PARK, ROCHESTER, NY 14606",43.164714544512,-77.657084502586
SDI TRUCKING LLC,360 BROADWAY FL 1,STATEN ISLAND,NY,10310,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,"360 BROADWAY FL 1, STATEN ISLAND, NY 10310",40.632435733541,-74.1168690244
SPEEDWAY TRANSPORTATION INC.,21 MARIAN DR,NEWBURGH,NY,12550,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,"21 MARIAN DR, NEWBURGH, NY 12550",41.533833408517,-74.034608256112
"SUPERIOR WASTE AND CARTING, INC.",634 ROUTE 303,BLAUVELT,NY,10913,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,"634 ROUTE 303, BLAUVELT, NY 10913",41.081964330217,-73.948447120892
"T&J HAULING, LLC",1 MEADOW LN,BALLSTON SPA,NY,12020,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,"1 MEADOW LN, BALLSTON SPA, NY 12020",43.005449582367,-73.857638213935
THE TORRENCE GROUP INC,3508 E GENESEE ST,SYRACUSE,NY,13214,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,"3508 E GENESEE ST, SYRACUSE, NY 13214",43.042273011697,-76.089915622665
TLC HAULING INC,43 NIAGARA ST,MILLER PLACE,NY,11764,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,"43 NIAGARA ST, MILLER PLACE, NY 11764",40.946979547273,-72.977619372684
TRACEY TRUCKING INC,400 N MAIN ST,HOLLAND,NY,14080,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,"400 N MAIN ST, HOLLAND, NY 14080",42.650471186988,-78.550436082837
TSI AUTO TRANSPORT LLC,1309 CROMWELL AVE,BRONX,NY,10452,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,"1309 CROMWELL AVE, BRONX, NY 10452",40.838667191227,-73.92100989946
"TYGA-BOX SYSTEMS, INC.",3842 REVIEW AVE,LONG ISLAND CITY,NY,11101,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,"3842 REVIEW AVE, LONG ISLAND CITY, NY 11101",40.731446895489,-73.935033179016
WASHINGTON BLACKTOP AND TRUCKING LLC,133 MEREDITH AVE,NEDROW,NY,13120,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,"133 MEREDITH AVE, NEDROW, NY 13120",42.975951139911,-76.144706077128
DRISCOLL FOODS FOOD SERVICE / METROPOLITAN FOODS INC.,105 Quist Road,Amsterdam,NY,12010,1,1,0,0,0,0,0,0,0,0,0,0,1,1,1,"105 Quist Road, Amsterdam, NY 12010",42.926389038545,-74.172107118971
TERI NICHOLS,10101c Avenue D,Brooklyn,NY,11236,1,1,0,0,0,0,0,0,0,0,0,0,1,1,1,"10101c Avenue D, Brooklyn, NY 11236",40.651956516369,-73.904542962984
WHITSONS CULINARY GROUP,1140 Motor Pkwy,Central Islip,NY,11722,1,1,0,0,0,0,0,0,0,0,0,0,1,1,1,"1140 Motor Pkwy, Central Islip, NY 11722",40.803651409598,-73.205649784396
US FOODS,4900 LAKE AVE,BLASDELL,NY,14219,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,"4900 LAKE AVE, BLASDELL, NY 14219",42.796856853993,-78.799646973604
US FOODS,702 POTENTIAL PKWY SCOTIA,SCOTIA,NY,12302,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,"702 POTENTIAL PKWY SCOTIA, SCOTIA, NY 12302",42.838743009064,-73.979980980037
US FOODS,125 GARDENVILLE PKWY W,BUFFALO,NY,14224,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,"125 GARDENVILLE PKWY W, BUFFALO, NY 14224",42.864369602618,-78.756705097355
US FOODS,755 PIERCE RD,CLIFTON PARK,NY,12065,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,"755 PIERCE RD, CLIFTON PARK, NY 12065",42.897094854382,-73.787356390169
US FOODS,95 MAIN ST,GLENS FALLS,NY,12803,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,"95 MAIN ST, GLENS FALLS, NY 12803",43.301148013183,-73.636974841688
US FOODS,1250 SCOTTSVILLE RD 3C,ROCHESTER,NY,14624,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,"1250 SCOTTSVILLE RD 3C, ROCHESTER, NY 14624",43.117716339204,-77.658326813903
US FOODS,1510 LYELL AVE,ROCHESTER,NY,14606,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,"1510 LYELL AVE, ROCHESTER, NY 14606",43.164736018707,-77.665436734421
US FOODS,164 CHERYL LN,DEPEW,NY,14043,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,"164 CHERYL LN, DEPEW, NY 14043",42.922848809841,-78.706800774895
US FOODS,177 NGARA FRNTR FD TERMIN,BUFFALO,NY,14206,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,"177 NGARA FRNTR FD TERMIN, BUFFALO, NY 14206",42.887172,-78.812183
BALDOR SPECIALTY FOODS,3536 24TH ST,ASTORIA,NY,11106,1,1,0,0,0,0,0,0,0,0,0,0,1,1,1,"3536 24TH ST, ASTORIA, NY 11106",40.759661856187,-73.933468440006
DICARLO FOOD SERVICE,542 WOODBURY RD,PLAINVIEW,NY,11803,1,1,0,0,0,0,0,0,0,0,0,0,1,1,1,"542 WOODBURY RD, PLAINVIEW, NY 11803",40.78953863758,-73.495073798886
CHEF'S CHOICE CASH & CARRY FOOD DISTRIBUTOR INC,1039 UTICA AVE,BROOKLYN,NY,11203,1,1,0,0,0,0,0,0,0,0,0,0,1,1,1,"1039 UTICA AVE, BROOKLYN, NY 11203",40.647527775637,-73.929854008088
WESTSIDE FOODS,355 Food Center Dr,Bronx,NY,10474,1,1,0,0,0,0,0,0,0,0,0,0,1,1,1,"355 Food Center Dr, Bronx, NY 10474",40.806204912953,-73.871041997208
FRESH AND TASTY BAKED PRODUCTS,1568 Stillwell Ave,Bronx,NY,10461,1,1,0,0,0,0,0,0,0,0,0,0,1,1,1,"1568 Stillwell Ave, Bronx, NY 10461",40.854475242044,-73.841913880387
THE CHEF'S KINGDOM,1 ALPINE CT,CHESTNUT RIDGE,NY,10977,1,1,0,0,0,0,0,0,0,0,0,0,1,1,1,"1 ALPINE CT, CHESTNUT RIDGE, NY 10977",41.095607544632,-74.048260736353
TONY'S FISH & SEAFOOD CORP.,HUNTS PT COOP MKT BLDGS A,BRONX,NY,10474,1,1,0,0,0,0,0,0,0,0,0,0,1,1,1,"HUNTS PT COOP MKT BLDGS A, BRONX, NY 10474",40.808113687782,-73.873510577666
ROMEO WHOLESALE MEAT CORP.,7801 15th Ave,Brooklyn,NY,11228,1,1,0,0,0,0,0,0,0,0,0,0,1,1,1,"7801 15th Ave, Brooklyn, NY 11228",40.615840253064,-74.004799498969
NEW PRODUCE TRADING INC.,1802 OCEAN PKWY APT D2,BROOKLYN,NY,11223,1,1,0,0,0,0,0,0,0,0,0,0,1,1,1,"1802 OCEAN PKWY APT D2, BROOKLYN, NY 11223",40.604704906846,-73.96713404652
PERFORMANCE FOOD GROUP,163 W 133RD ST,NEW YORK,NY,10030,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,"163 W 133RD ST, NEW YORK, NY 10030",40.813726706776,-73.943825773536
