latitude,longitude,company_name,street_address,city,state,zip_code,ny,wholesaler_distributor,harvester_processor,secondary_processor,harvester_processor_scale,secondary_processor_scale,max_inv,lrfs_business,mwbe,sold_to_nyc,nys_product_purchased,sold_to_NYC,organic,address
42.075344550582,-76.801579882074,Johnson's Premium Sausage,606 South Main Street,Elmira,NY,14904,1,0,0,1,0,0,0,0,0,0,0,NA,0,"606 South Main Street, Elmira, NY 14904"
40.716638427363,-73.998790857189,K-D Market Inc.,88 Mulberry Street,New York,NY,10013,1,0,0,1,0,0,0,0,0,0,0,NA,0,"88 Mulberry Street, New York, NY 10013"
40.803600689719,-73.922050239223,Kassian Farms LLC,500 East 132nd Street,Bronx,NY,10454,1,0,0,1,0,0,0,0,0,0,0,NA,0,"500 East 132nd Street, Bronx, NY 10454"
43.288586056779,-75.615410886431,Kelley Meats LLC,8937 Beckwith Road,Taberg,NY,13471,1,0,1,1,0,0,0,0,0,0,0,NA,0,"8937 Beckwith Road, Taberg, NY 13471"
42.167533553137,-78.999180339891,Kennedy Meat Market,280 Route 394,Randolph,NY,14772,1,0,1,1,0,0,0,0,0,0,0,NA,0,"280 Route 394, Randolph, NY 14772"
42.43878696734,-79.071078692875,Kerr's Custom Butchering,149 Cottage Rd,South Dayton,NY,14138,1,0,1,1,0,0,0,0,0,0,0,NA,0,"149 Cottage Rd, South Dayton, NY 14138"
40.647141229419,-74.022635037924,King Solomon Foods inc.,5600 1st Avenue  Unit B,Brooklyn,NY,11220,1,0,0,1,0,0,0,0,0,0,0,NA,0,"5600 1st Avenue  Unit B, Brooklyn, NY 11220"
40.721931899665,-73.919181697992,Kingsland Food Processing Corp.,57-11 49th Place,Maspeth,NY,11378,1,0,0,1,0,0,0,0,0,0,0,NA,0,"57-11 49th Place, Maspeth, NY 11378"
41.337375151732,-74.159263535367,Kiryas Joel Poultry Processing Plant,7 Dinev Road,Monroe,NY,10950,1,0,0,1,0,0,0,0,0,0,0,NA,0,"7 Dinev Road, Monroe, NY 10950"
40.647141229419,-74.022635037924,Kosher R Us,5600 First Avenue Unit A8,Brooklyn,NY,11204,1,0,0,1,0,0,0,0,0,0,0,NA,0,"5600 First Avenue Unit A8, Brooklyn, NY 11204"
42.906420743564,-77.753420948784,Kraft Heinz Foods Company,140 Spring Street,Avon,NY,14414,1,0,0,1,0,0,0,0,0,0,0,NA,0,"140 Spring Street, Avon, NY 14414"
41.458122790524,-74.095837309666,Kroll Farms Inc.,155 Bethlehem Road,New Windsor,NY,12553,1,0,1,1,0,0,0,0,0,0,0,NA,0,"155 Bethlehem Road, New Windsor, NY 12553"
40.810240096877,-73.887358106361,"LIC COM, LLC",509 Manida Street,bronx,NY,10474,1,0,0,1,0,0,0,0,0,0,0,NA,0,"509 Manida Street, bronx, NY 10474"
NA,NA,La Salumina LLC,210 Main Street,Hurleyville,NY,12747,1,0,0,1,0,0,0,0,0,0,0,NA,0,"210 Main Street, Hurleyville, NY 12747"
40.668051005141,-73.994309201747,"La Trafila, LLC",65 15th Street,Brooklyn,NY,11215,1,0,0,1,0,0,0,0,0,0,0,NA,0,"65 15th Street, Brooklyn, NY 11215"
40.698296941233,-73.924065344373,La mina Meat& Provisions Corp.,119 Stockholm Street,Brooklyn,NY,11221,1,0,0,1,0,0,0,0,0,0,0,NA,0,"119 Stockholm Street, Brooklyn, NY 11221"
40.69748501596,-73.68241453391,"LaGustosa Food Products & Imports Co., Inc.",402 Franklin Avenue,Franklin Square,NY,11010,1,0,0,1,0,0,0,0,0,0,0,NA,0,"402 Franklin Avenue, Franklin Square, NY 11010"
40.652296928526,-74.005498595258,Lamoy Meat Market Corp.,427 39th Street,Brooklyn,NY,11232,1,0,0,1,0,0,0,0,0,0,0,NA,0,"427 39th Street, Brooklyn, NY 11232"
40.647141229419,-74.022635037924,"Lancaster Quality Pork, Inc.",5600 First Avenue Building A-25,Brooklyn,NY,11220,1,0,0,1,0,0,0,0,0,0,0,NA,0,"5600 First Avenue Building A-25, Brooklyn, NY 11220"
42.870349532456,-78.750331422177,"Latina Boulevard Foods, LLC",1 Scrivner Drive,Cheektowaga,NY,14227,1,0,0,1,0,0,0,0,0,0,0,NA,0,"1 Scrivner Drive, Cheektowaga, NY 14227"
40.613794615948,-73.754284150925,Les Chateaux DeFrance Inc,1 Craft Avenue,Inwood,NY,11096,1,0,0,1,0,0,0,0,0,0,0,NA,0,"1 Craft Avenue, Inwood, NY 11096"
40.712347581955,-73.939317219002,"Li Chuen Company, Inc.",861 Grand Street,New York,NY,11211,1,0,0,1,0,0,0,0,0,0,0,NA,0,"861 Grand Street, New York, NY 11211"
43.184471532153,-77.680400330893,"LiDestri Foods, Inc.",1020 Lee Road,Rochester,NY,14606,1,0,0,1,0,0,0,0,0,0,0,NA,0,"1020 Lee Road, Rochester, NY 14606"
43.10843245282,-77.448772032228,"LiDestri Foods, Inc.",815 W Whitney Road,Fairport,NY,14450,1,0,0,1,0,0,0,0,0,0,0,NA,0,"815 W Whitney Road, Fairport, NY 14450"
40.617324062524,-73.999433880377,"Lo Fuk Yuen By Dim Sum Shop, Inc.",7303 New Utrecht Avenue,Brooklyn,NY,11204,1,0,0,1,0,0,0,0,0,0,0,NA,0,"7303 New Utrecht Avenue, Brooklyn, NY 11204"
43.217185881022,-73.488295618772,Locust Grove Farm,4725 State Route 40,Argyle,NY,12809,1,0,1,1,0,0,0,0,0,0,0,NA,0,"4725 State Route 40, Argyle, NY 12809"
40.806204912953,-73.871041997208,London Manhattan Corp.,355 Food Center Drive Units C23 and C24,Bronx,NY,10474,1,0,0,1,0,0,0,0,0,0,0,NA,0,"355 Food Center Drive Units C23 and C24, Bronx, NY 10474"
42.376483826936,-73.428969780193,Loose Goose Kitchenworks,13056 State Route 22,Canaan,NY,12029,1,0,0,1,0,0,0,0,0,0,0,NA,0,"13056 State Route 22, Canaan, NY 12029"
40.72567118867,-73.4283262306,"Los Olivos, Ltd.",105 Bi County Boulevard,Farmingdale,NY,11735,1,0,0,1,0,0,0,0,0,0,0,NA,0,"105 Bi County Boulevard, Farmingdale, NY 11735"
40.712016202359,-73.937471224279,Los Primos Meats Inc.,305 Maujer Street,Brooklyn,NY,11206,1,0,0,1,0,0,0,0,0,0,0,NA,0,"305 Maujer Street, Brooklyn, NY 11206"
40.72419303687,-73.953952925478,Lou G Siegel,58 Dobbin Street,Brooklyn,NY,11222,1,0,0,1,0,0,0,0,0,0,0,NA,0,"58 Dobbin Street, Brooklyn, NY 11222"
42.09466648289,-76.076270882899,Lupo's Quality Deli,625 Dickson Street,Endicott,NY,13760,1,0,0,1,0,0,0,0,0,0,0,NA,0,"625 Dickson Street, Endicott, NY 13760"
40.646804034388,-73.996649931086,M&P Production LTD,830 39th Street,Brooklyn,NY,11232,1,0,0,1,0,0,0,0,0,0,0,NA,0,"830 39th Street, Brooklyn, NY 11232"
40.670254298551,-73.783249868171,MEAT BAR INC.,153-07 ROCKAWAY BLVD.,JAMAICA,NY,11434,1,0,0,1,0,0,0,0,0,0,0,NA,0,"153-07 ROCKAWAY BLVD., JAMAICA, NY 11434"
40.630519581007,-74.14038112243,MELONE BROTHERS INC,17 Hooker Place,Staten Island,NY,10302,1,0,0,1,0,0,0,0,0,0,0,NA,0,"17 Hooker Place, Staten Island, NY 10302"
NA,NA,MF Meats,2063 Allen Street Extension,Falconer,NY,14733,1,0,0,1,0,0,0,0,0,0,0,NA,0,"2063 Allen Street Extension, Falconer, NY 14733"
41.269730013166,-73.853552449822,Macelleria DeMaria LLC,500 Croton Avenue,Cortland Manor,NY,10567,1,0,1,1,0,0,0,0,0,0,0,NA,0,"500 Croton Avenue, Cortland Manor, NY 10567"
40.656180991553,-74.00764047504,Making Ends,254 36th Street,Brooklyn,NY,11232,1,0,0,1,0,0,0,0,0,0,0,NA,0,"254 36th Street, Brooklyn, NY 11232"
41.984235539301,-73.792225263905,"Malafy's Meat Processing, LLC",287 Milan Hill Road,Red Hook,NY,12571,1,0,1,1,0,0,0,0,0,0,0,NA,0,"287 Milan Hill Road, Red Hook, NY 12571"
40.809496089887,-73.246854090663,Mannino's Wholesalers Corp,35 Marcus Boulevard,Hauppauge,NY,11788,1,0,0,1,0,0,0,0,0,0,0,NA,0,"35 Marcus Boulevard, Hauppauge, NY 11788"
40.803922306332,-73.910496430722,Marathon Enterprises Inc.,787 East 138th Street,Bronx,NY,10454,1,0,0,1,0,0,0,0,0,0,0,NA,0,"787 East 138th Street, Bronx, NY 10454"
40.806204912953,-73.871041997208,"Master Purveyors, Inc.",355 Food Center Drive Unit B14,Bronx,NY,10474,1,0,0,1,0,0,0,0,0,0,0,NA,0,"355 Food Center Drive Unit B14, Bronx, NY 10474"
42.929257302301,-74.166130923808,Mastroianni Food Distributor,20 Sam Stratton Road,Amsterdam,NY,12010,1,0,0,1,0,0,0,0,0,0,0,NA,0,"20 Sam Stratton Road, Amsterdam, NY 12010"
NA,NA,"Mathew's Prime Meats, Inc.",245 Route 109,West Babylon,NY,11704,1,0,0,1,0,0,0,0,0,0,0,NA,0,"245 Route 109, West Babylon, NY 11704"
42.671244960239,-74.503685122333,Meat & Fisheries Processing Laboratory,State University of New York - Cobleskill 114 Rockland Lane,Cobleskill,NY,12043,1,0,1,1,0,0,0,0,0,0,0,NA,0,"State University of New York - Cobleskill 114 Rockland Lane, Cobleskill, NY 12043"
40.683341466705,-74.006060570571,"Meat King, Inc.",100 Van Brunt Street,Brooklyn,NY,11231,1,0,0,1,0,0,0,0,0,0,0,NA,0,"100 Van Brunt Street, Brooklyn, NY 11231"
40.663310050803,-73.873770507427,Meat Palace Corp.,640 Atkins Avenue,Brooklyn,NY,11208,1,0,0,1,0,0,0,0,0,0,0,NA,0,"640 Atkins Avenue, Brooklyn, NY 11208"
40.755718147054,-73.929266067605,Mecca Halal Poultry,36-27 32nd Street,Astoria,NY,11106,1,0,0,1,0,0,0,0,0,0,0,NA,0,"36-27 32nd Street, Astoria, NY 11106"
40.867112651671,-73.860188617237,Mega Meats,2824 Boston Post Rd,Bronx,NY,10469,1,0,0,1,0,0,0,0,0,0,0,NA,0,"2824 Boston Post Rd, Bronx, NY 10469"
40.647141229419,-74.022635037924,"Midland Meat Packing NY, Inc.",5600 First Avenue A-21,Brooklyn,NY,11220,1,0,0,1,0,0,0,0,0,0,0,NA,0,"5600 First Avenue A-21, Brooklyn, NY 11220"
40.750905399556,-73.858322692887,"Milan Provision Co., Inc.",108-15 Roosevelt Avenue,Corona,NY,11368,1,0,0,1,0,0,0,0,0,0,0,NA,0,"108-15 Roosevelt Avenue, Corona, NY 11368"
41.398046987843,-74.35870041106,"Milmar Food Group II, LLC",One 6 1/2 Station Rd.,Goshen,NY,10924,1,0,0,1,0,0,0,0,0,0,0,NA,0,"One 6 1/2 Station Rd., Goshen, NY 10924"
42.906651069581,-78.886292659646,Mineo and Sapio's,410 Connecticut Street,Buffalo,NY,14213,1,0,0,1,0,0,0,0,0,0,0,NA,0,"410 Connecticut Street, Buffalo, NY 14213"
42.787085715998,-78.786569951508,"Modern Market Wholesale, LLC",3538 California Road,Orchard Park,NY,14127,1,0,0,1,0,0,0,0,0,0,0,NA,0,"3538 California Road, Orchard Park, NY 14127"
41.773321414852,-74.683096121614,Mongiello Italian Cheese Specialties,250 Hilldale Road,Hurleyville,NY,12747,1,0,0,1,0,0,0,0,0,0,0,NA,0,"250 Hilldale Road, Hurleyville, NY 12747"
40.806204912953,-73.871041997208,"Moores Specialty Meat Products, Inc.",355 Food Center Drive Unit B22,Bronx,NY,10474,1,0,0,1,0,0,0,0,0,0,0,NA,0,"355 Food Center Drive Unit B22, Bronx, NY 10474"
42.884910451094,-74.667667338258,Morning Star Poultry,188 Tanners Rd,Fort Plain,NY,13339,1,0,0,1,0,0,0,0,0,0,0,NA,0,"188 Tanners Rd, Fort Plain, NY 13339"
40.669849431428,-73.993079627566,Mr. Pierogi,126 12th St,Brooklyn,NY,11215,1,0,0,1,0,0,0,0,0,0,0,NA,0,"126 12th St, Brooklyn, NY 11215"
42.393418227239,-75.174312721573,N S Brandon Packing Inc.,28 Church Street,Otego,NY,13825,1,0,1,1,0,0,0,0,0,0,0,NA,0,"28 Church Street, Otego, NY 13825"
41.709563957243,-74.572002318448,"NAT KAGAN MEAT & POULTRY, INC.",8 GREEN AVENUE,WOODRIDGE,NY,12789,1,0,0,1,0,0,0,0,0,0,0,NA,0,"8 GREEN AVENUE, WOODRIDGE, NY 12789"
40.726924323247,-73.787952231068,NY Delicacy Inc.,18006 Union Tpke,Fresh Meadows,NY,11366,1,0,0,1,0,0,0,0,0,0,0,NA,0,"18006 Union Tpke, Fresh Meadows, NY 11366"
NA,NA,"NYS DOCS, OFFICE OF NUTRITIONAL SERVICES/FOOD PRODUCTION CENTER","EVANS DRIVE, P.O. BOX 4110 BUILDINGS #50 & #55",ROME,NY,13422,1,0,0,1,0,0,0,0,0,0,0,NA,0,"EVANS DRIVE, P.O. BOX 4110 BUILDINGS #50 & #55, ROME, NY 13422"
43.08725036825,-77.614634818401,Nathan's Soup & Salad,900 Jefferson Road Bldg. 3,Rochester,NY,14623,1,0,0,1,0,0,0,0,0,0,0,NA,0,"900 Jefferson Road Bldg. 3, Rochester, NY 14623"
40.810101801229,-73.892025800206,National Packing Corp.,538 Craven Street,Bronx,NY,10474,1,0,0,1,0,0,0,0,0,0,0,NA,0,"538 Craven Street, Bronx, NY 10474"
40.807131615766,-73.887352680504,Natures Way Food Corp,336 Barretto Street,Bronx,NY,10474,1,0,0,1,0,0,0,0,0,0,0,NA,0,"336 Barretto Street, Bronx, NY 10474"
40.706948704996,-73.94775065475,New Cheung's Meat Wholesale In,55-57 Montrose Ave,Brooklyn,NY,11206,1,0,0,1,0,0,0,0,0,0,0,NA,0,"55-57 Montrose Ave, Brooklyn, NY 11206"
40.647141229419,-74.022635037924,"New S & N Meat Market, Inc","5600 First Avenue Building A, Unit A14",Brooklyn,NY,11220,1,0,0,1,0,0,0,0,0,0,0,NA,0,"5600 First Avenue Building A, Unit A14, Brooklyn, NY 11220"
41.651968896508,-73.802529287714,"New York Beef Company, LLC",41 Stringham Road,Poughkeepsie,NY,12603,1,0,0,1,0,0,0,0,0,0,0,NA,0,"41 Stringham Road, Poughkeepsie, NY 12603"
NA,NA,"New York Food Service, Inc.",C-16 Hunts Point Co-op Market,Bronx,NY,10474,1,0,0,1,0,0,0,0,0,0,0,NA,0,"C-16 Hunts Point Co-op Market, Bronx, NY 10474"
40.804980228,-73.918852295606,New York Meat and Fish Market,125-127 Saint Ann's Avenue,Bronx,NY,10454,1,0,0,1,0,0,0,0,0,0,0,NA,0,"125-127 Saint Ann's Avenue, Bronx, NY 10454"
NA,NA,"New York Meat, Inc.",A-19 Hunt's Point Co-op Market,Bronx,NY,10474,1,0,0,1,0,0,0,0,0,0,0,NA,0,"A-19 Hunt's Point Co-op Market, Bronx, NY 10474"
43.346356390684,-78.463763958052,"Niagara Food Specialties USA, Inc.",10190 Roosevelt Highway,Lyndonville,NY,14098,1,0,0,1,0,0,0,0,0,0,0,NA,0,"10190 Roosevelt Highway, Lyndonville, NY 14098"
42.972681808543,-78.878788641933,"Niagara Specialty Foods, Inc.",2760 Elmwood Avenue,Kenmore,NY,14217,1,0,0,1,0,0,0,0,0,0,0,NA,0,"2760 Elmwood Avenue, Kenmore, NY 14217"
40.720160650092,-73.994181515919,"Nom Nom Dumplings, LLC.",168 Bowery,New York,NY,10012,1,0,0,1,0,0,0,0,0,0,0,NA,0,"168 Bowery, New York, NY 10012"
44.707734323481,-73.540481680079,"Northern Culinary Brands, LLC",190 Banker Road,Plattsburgh,NY,12901,1,0,0,1,0,0,0,0,0,0,0,NA,0,"190 Banker Road, Plattsburgh, NY 12901"
40.746172612169,-73.868305945178,Nuevo Mundo Foods LLC,42-12 Junction Blvd.,Corona,NY,11368,1,0,0,1,0,0,0,0,0,0,0,NA,0,"42-12 Junction Blvd., Corona, NY 11368"
NA,NA,O. K. Food Products,Rathbone Avenue,Valatie,NY,12184,1,0,0,1,0,0,0,0,0,0,0,NA,0,"Rathbone Avenue, Valatie, NY 12184"
41.044011382326,-73.979327791276,OMH Cook Chill Production Center,145 Old Orangeburg Road,Orangeburg,NY,10962,1,0,0,1,0,0,0,0,0,0,0,NA,0,"145 Old Orangeburg Road, Orangeburg, NY 10962"
40.655783575563,-73.671740912141,Old Country Jerky,49 Atlantic Avenue,Lynbrook,NY,11563,1,0,0,1,0,0,0,0,0,0,0,NA,0,"49 Atlantic Avenue, Lynbrook, NY 11563"
42.705908108622,-73.67556963853,Old World Provisions Inc.,12 Industrial Park Rd.,Troy,NY,12180,1,0,0,1,0,0,0,0,0,0,0,NA,0,"12 Industrial Park Rd., Troy, NY 12180"
40.707326483632,-73.934898248423,"Orchard Sausages, Inc.",340 Johnson Avenue,Brooklyn,NY,11206,1,0,0,1,0,0,0,0,0,0,0,NA,0,"340 Johnson Avenue, Brooklyn, NY 11206"
43.500955674334,-73.780368798094,Oscar's Hickory House Inc.,22 Raymond Lane,Warrensburg,NY,12885,1,0,0,1,0,0,0,0,0,0,0,NA,0,"22 Raymond Lane, Warrensburg, NY 12885"
42.717381989307,-76.419041404048,Owasco Meat Company,61 Oak Hill Rd,Moravia,NY,13118,1,0,1,1,0,0,0,0,0,0,0,NA,0,"61 Oak Hill Rd, Moravia, NY 13118"
42.123900467833,-76.039451107856,PDH Markets,935 Taft Avenue,Endicott,NY,13760,1,0,0,1,0,0,0,0,0,0,0,NA,0,"935 Taft Avenue, Endicott, NY 13760"
NA,NA,Palmer Food Service,171 Weidner Road,Rochester,NY,14624,1,0,0,1,0,0,0,0,0,0,0,NA,0,"171 Weidner Road, Rochester, NY 14624"
43.166147725921,-77.62363715855,Pane Vita LLC,10 White Street,Rochester,NY,14608,1,0,0,1,0,0,0,0,0,0,0,NA,0,"10 White Street, Rochester, NY 14608"
40.615782905715,-74.004859621187,Papa Pasquale Ravioli and Pasta Company,7813 15th Ave,Brooklyn,NY,11228,1,0,0,1,0,0,0,0,0,0,0,NA,0,"7813 15th Ave, Brooklyn, NY 11228"
43.080263092784,-73.790292541563,Parillo Sausage,90 Washington Street,Saratoga Springs,NY,12866,1,0,0,1,0,0,0,0,0,0,0,NA,0,"90 Washington Street, Saratoga Springs, NY 12866"
NA,NA,"Patla Enterprises, Inc.",7360 State Route 46,Rome,NY,13440,1,0,0,1,0,0,0,0,0,0,0,NA,0,"7360 State Route 46, Rome, NY 13440"
42.787120598038,-73.999484566509,Pede Brothers Incorporated,582 Duanesburg Road,Schenectady,NY,12306,1,0,0,1,0,0,0,0,0,0,0,NA,0,"582 Duanesburg Road, Schenectady, NY 12306"
40.707449610965,-73.925471947131,Peking Food LLC,47 Stewart Avenue,Brooklyn,NY,11237,1,0,0,1,0,0,0,0,0,0,0,NA,0,"47 Stewart Avenue, Brooklyn, NY 11237"
40.659363217884,-73.767738952683,Peter's Wholesale Meat Corporation,148-09 Guy R. Brewer Blvd.,Springfield Gardens,NY,11434,1,0,0,1,0,0,0,0,0,0,0,NA,0,"148-09 Guy R. Brewer Blvd., Springfield Gardens, NY 11434"
43.129930070498,-79.014926369367,Piatkowski Riteway Meats Inc.,3555 Witmer Road,Niagara Falls,NY,14305,1,0,0,1,0,0,0,0,0,0,0,NA,0,"3555 Witmer Road, Niagara Falls, NY 14305"
40.760135110953,-73.991476316391,"Piccinini Brothers, Inc",633 Ninth Avenue,New York,NY,10036,1,0,0,1,0,0,0,0,0,0,0,NA,0,"633 Ninth Avenue, New York, NY 10036"
40.955919666313,-73.737083173623,Picone Meat Specialties LTD,180 Jefferson Ave,Mamaroneck,NY,10543,1,0,0,1,0,0,0,0,0,0,0,NA,0,"180 Jefferson Ave, Mamaroneck, NY 10543"
40.806204912953,-73.871041997208,"Plymouth Beef Company, Inc.",355 Food Center Drive,Bronx,NY,10474,1,0,0,1,0,0,0,0,0,0,0,NA,0,"355 Food Center Drive, Bronx, NY 10474"
NA,NA,"Pork King Sausage, Inc.",F-22 Hunts Point Coop Market,Bronx,NY,10474,1,0,0,1,0,0,0,0,0,0,0,NA,0,"F-22 Hunts Point Coop Market, Bronx, NY 10474"
40.758868593199,-73.935343042813,Premier Meat Processing LLC,36-16 23rd Street,Astoria,NY,11106,1,0,0,1,0,0,0,0,0,0,0,NA,0,"36-16 23rd Street, Astoria, NY 11106"
40.814009942722,-73.664011379601,"Prime Food Distributor, Inc.",80 Seaview Boulevard,Port Washington,NY,11050,1,0,0,1,0,0,0,0,0,0,0,NA,0,"80 Seaview Boulevard, Port Washington, NY 11050"
40.715007559233,-73.933640143286,"Prime Food Processing, LLC",300 Vandervoort Ave.,Brooklyn,NY,11211,1,0,0,1,0,0,0,0,0,0,0,NA,0,"300 Vandervoort Ave., Brooklyn, NY 11211"
40.706307477491,-73.623266665732,Punto Rojo Empanadas Corp.,305 Font Street,Hempstead,NY,11550,1,0,0,1,0,0,0,0,0,0,0,NA,0,"305 Font Street, Hempstead, NY 11550"
42.816557492992,-78.846286860707,"Queen City Fresh Foods, LLC",2520 Hamburg Turnpike,Lackawanna,NY,14218,1,0,0,1,0,0,0,0,0,0,0,NA,0,"2520 Hamburg Turnpike, Lackawanna, NY 14218"
40.612087460644,-73.973538655356,"RHOSEY LLC   Rhosey, LLC",1677 McDonald Avenue,Brooklyn,NY,11230,1,0,0,1,0,0,0,0,0,0,0,NA,0,"1677 McDonald Avenue, Brooklyn, NY 11230"
43.091512480554,-75.195672655615,"ROMA SAUSAGE, INC.",2029 BLEECKER STREET,UTICA,NY,13501,1,0,0,1,0,0,0,0,0,0,0,NA,0,"2029 BLEECKER STREET, UTICA, NY 13501"
43.872933864662,-75.349690640295,"Red Barn Meats, Inc.",9095 Briot Road,Croghan,NY,13327,1,0,1,1,0,0,0,0,0,0,0,NA,0,"9095 Briot Road, Croghan, NY 13327"
40.63032751147,-74.015031116681,Red Bowl Food Corporation,6904 8th Ave,Brooklyn,NY,11228,1,0,0,1,0,0,0,0,0,0,0,NA,0,"6904 8th Ave, Brooklyn, NY 11228"
42.758340094785,-73.695239131674,Reliable Brothers,185 Cohoes Ave,Green Island,NY,12183,1,0,0,1,0,0,0,0,0,0,0,NA,0,"185 Cohoes Ave, Green Island, NY 12183"
40.679270549918,-74.010752909047,Reliable Wholesale Meats,306 Van Brunt Street,Brooklyn,NY,11231,1,0,0,1,0,0,0,0,0,0,0,NA,0,"306 Van Brunt Street, Brooklyn, NY 11231"
40.61581157939,-74.004829560078,Romeo Foods Inc,7807 15th Avenue,Brooklyn,NY,11228,1,0,0,1,0,0,0,0,0,0,0,NA,0,"7807 15th Avenue, Brooklyn, NY 11228"
43.08725036825,-77.614634818401,"Rosenkrans Natural Beef Company, LLC",900 Jefferson Road Suite 5,Rochester,NY,14623,1,0,0,1,0,0,0,0,0,0,0,NA,0,"900 Jefferson Road Suite 5, Rochester, NY 14623"
42.860576977007,-78.765268786064,"Rosina Food Products, Inc.",3100 Clinton Street,West Seneca,NY,14224,1,0,0,1,0,0,0,0,0,0,0,NA,0,"3100 Clinton Street, West Seneca, NY 14224"
42.862855777122,-78.759160286799,"Rosina Food Products, Inc.",75 Empire Drive,West Seneca,NY,14224,1,0,0,1,0,0,0,0,0,0,0,NA,0,"75 Empire Drive, West Seneca, NY 14224"
42.86139926524,-78.760633910989,"Rosina Food Products, Inc.",160 Empire Drive,Buffalo,NY,14224,1,0,0,1,0,0,0,0,0,0,0,NA,0,"160 Empire Drive, Buffalo, NY 14224"
42.869437948421,-78.748016878567,Rosina Food Products. Inc.,75 Industrial Parkway,Cheektowaga,NY,14227,1,0,0,1,0,0,0,0,0,0,0,NA,0,"75 Industrial Parkway, Cheektowaga, NY 14227"
43.033461672767,-73.381828145555,"Rural Foods, LLC",41 North Union Street,Cambridge,NY,12186,1,0,0,1,0,0,0,0,0,0,0,NA,0,"41 North Union Street, Cambridge, NY 12186"
43.076431293267,-75.752233402072,SALARINO'S ITALIAN FOOD INC.,110 JAMES STREET,CANASTOTA,NY,13032,1,0,0,1,0,0,0,0,0,0,0,NA,0,"110 JAMES STREET, CANASTOTA, NY 13032"
40.725523470132,-73.931378815199,SON AND SONS TRADING CO. INC.,518 GARDNER AVENUE,BROOKLYN,NY,11222,1,0,0,1,0,0,0,0,0,0,0,NA,0,"518 GARDNER AVENUE, BROOKLYN, NY 11222"
42.883293472894,-78.842024498237,"Sahlen Packing Co., Inc.",327 Howard Street,Buffalo,NY,14206,1,0,0,1,0,0,0,0,0,0,0,NA,0,"327 Howard Street, Buffalo, NY 14206"
42.883409547236,-78.841907944967,"Sahlen Packing Company, Inc.",318 Howard Street,Buffalo,NY,14206,1,0,0,1,0,0,0,0,0,0,0,NA,0,"318 Howard Street, Buffalo, NY 14206"
42.927294269594,-74.608751843232,Salsabil Meat Processing,12 Ehle Street,Nelliston,NY,13410,1,0,1,1,0,0,0,0,0,0,0,NA,0,"12 Ehle Street, Nelliston, NY 13410"
40.748934348444,-73.995745452266,Salumeria Biellese Inc.,376-378 8th Avenue,NYC,NY,10001,1,0,0,1,0,0,0,0,0,0,0,NA,0,"376-378 8th Avenue, NYC, NY 10001"
40.757666187304,-73.928786495187,Samossa Bites,35-27 31st Street,Long Island City,NY,11106,1,0,0,1,0,0,0,0,0,0,0,NA,0,"35-27 31st Street, Long Island City, NY 11106"
42.909537650785,-78.728288608703,Santora Foods LLC,2928 Walden Avenue,Depew,NY,14043,1,0,0,1,0,0,0,0,0,0,0,NA,0,"2928 Walden Avenue, Depew, NY 14043"
42.8698706391,-78.757949796897,Schneider's Fish and Seafood Corp.,2150 Old Union Road,Cheektowaga,NY,14227,1,0,0,1,0,0,0,0,0,0,0,NA,0,"2150 Old Union Road, Cheektowaga, NY 14227"
42.758514917192,-73.704753404214,"Schonwetter Enterprises, Inc., DBA Bilinski's Sausage Mfg Co.",41 Lark Street,Cohoes,NY,12047,1,0,0,1,0,0,0,0,0,0,0,NA,0,"41 Lark Street, Cohoes, NY 12047"
42.744429923596,-76.838003556392,"Schrader Farms, LLC",1937 Somerville Road,Romulus,NY,14541,1,0,1,1,0,0,0,0,0,0,0,NA,0,"1937 Somerville Road, Romulus, NY 14541"
40.724748258714,-73.908848357857,Schreiber Processing Corporation,56-20 59th Street,Maspeth,NY,11378,1,0,0,1,0,0,0,0,0,0,0,NA,0,"56-20 59th Street, Maspeth, NY 11378"
40.909937443992,-73.822353621227,Seven Nation Food Company,389 East 3rd Street,Mount Vernon,NY,10550,1,0,0,1,0,0,0,0,0,0,0,NA,0,"389 East 3rd Street, Mount Vernon, NY 10550"
40.818855162488,-73.261352992832,"Seviroli Foods, LLC",60 Davids Drive,Hauppauge,NY,11530,1,0,0,1,0,0,0,0,0,0,0,NA,0,"60 Davids Drive, Hauppauge, NY 11530"
40.728255460326,-73.611035072461,"Seviroli Foods, LLC",601-557-563-579 Brook Street,Garden City,NY,11530,1,0,0,1,0,0,0,0,0,0,0,NA,0,"601-557-563-579 Brook Street, Garden City, NY 11530"
40.697837775048,-73.810418338126,Shah's Halal Food & Products Inc.,138 - 62 94th Avenue,Jamaica,NY,11435,1,0,0,1,0,0,0,0,0,0,0,NA,0,"138 - 62 94th Avenue, Jamaica, NY 11435"
40.703403787704,-73.397826132926,"Shahs Halal New Horizons Processing, Inc.",6500 New Horizons Blvd,Amityville,NY,11701,1,0,0,1,0,0,0,0,0,0,0,NA,0,"6500 New Horizons Blvd, Amityville, NY 11701"
43.112395189511,-76.878845590827,"Shale Spring Meats, LLC",10647 Kelsey Road West,Clyde,NY,14433,1,0,1,1,0,0,0,0,0,0,0,NA,0,"10647 Kelsey Road West, Clyde, NY 14433"
